mahalla_code,mahalla,region,region_code,district,district_code,hh_count,pop_count
1706403m16,Мирзо Улуғбек,Бухоро,1706,Когон ш.,1706403,1028,3149
1706403m17,Мустақиллик,Бухоро,1706,Когон ш.,1706403,899,2734
1706403m18,Навзирабод,Бухоро,1706,Когон ш.,1706403,540,2099
1706403m19,Темирйўлчи МФЙ,Бухоро,1706,Когон ш.,1706403,631,2237
1706403m20,Туркистон,Бухоро,1706,Когон ш.,1706403,659,2230
1706403m21,Фурқат,Бухоро,1706,Когон ш.,1706403,432,1138
1706403m22,Хўжабарги,Бухоро,1706,Когон ш.,1706403,467,2074
1706232m1,Бўзачи,Бухоро,1706,Қ-бозор т.,1706232,796,2464
1706232m2,Бўстон,Бухоро,1706,Қ-бозор т.,1706232,263,1360
1706232m3,Жарқоқ,Бухоро,1706,Қ-бозор т.,1706232,372,1772
1706232m4,Имом Бухорий,Бухоро,1706,Қ-бозор т.,1706232,1049,3312
1706232m5,Навбаҳор,Бухоро,1706,Қ-бозор т.,1706232,629,2168
1706232m6,Тинчлик,Бухоро,1706,Қ-бозор т.,1706232,2332,5178
1706232m7,Чўлқувар,Бухоро,1706,Қ-бозор т.,1706232,724,2276
1706230m1,Алика Хўжа,Бухоро,1706,Қоракўл т.,1706230,594,2435
1706230m2,Арабхона,Бухоро,1706,Қоракўл т.,1706230,538,2530
1706230m3,Арна,Бухоро,1706,Қоракўл т.,1706230,722,3571
1706230m4,Бандбоши,Бухоро,1706,Қоракўл т.,1706230,807,3702
1706230m5,Вахим,Бухоро,1706,Қоракўл т.,1706230,386,2190
1706230m6,Дарғабоғи,Бухоро,1706,Қоракўл т.,1706230,712,3509
1706230m7,Дарғали,Бухоро,1706,Қоракўл т.,1706230,905,4470
1706230m8,Деҳконобод,Бухоро,1706,Қоракўл т.,1706230,375,2732
1706230m9,Дўрман,Бухоро,1706,Қоракўл т.,1706230,621,2251
1706230m10,Дўстлик,Бухоро,1706,Қоракўл т.,1706230,703,2908
1706230m11,Жиғачи,Бухоро,1706,Қоракўл т.,1706230,598,2281
1706230m12,Зарафшон,Бухоро,1706,Қоракўл т.,1706230,562,2280
1706230m13,Зиёрат,Бухоро,1706,Қоракўл т.,1706230,893,4550
1706230m14,Истиқлол,Бухоро,1706,Қоракўл т.,1706230,698,3614
1706230m15,Камолот,Бухоро,1706,Қоракўл т.,1706230,516,2264
1706230m16,Кетмондуғди,Бухоро,1706,Қоракўл т.,1706230,503,2505
1706230m17,Қозон,Бухоро,1706,Қоракўл т.,1706230,911,4183
1706230m18,Қоракўл,Бухоро,1706,Қоракўл т.,1706230,694,2850
1706230m19,Қорақулончи,Бухоро,1706,Қоракўл т.,1706230,453,2381
1706230m20,Қораҳожи,Бухоро,1706,Қоракўл т.,1706230,509,2702
1706230m21,Қуввача,Бухоро,1706,Қоракўл т.,1706230,755,2855
1706230m22,Қулончи,Бухоро,1706,Қоракўл т.,1706230,689,2487
1706230m23,Маллаишайх,Бухоро,1706,Қоракўл т.,1706230,937,3650
1706230m24,Мирзақальа,Бухоро,1706,Қоракўл т.,1706230,558,2616
1706230m25,Мироб,Бухоро,1706,Қоракўл т.,1706230,435,2135
1706230m26,Мустакиллик,Бухоро,1706,Қоракўл т.,1706230,440,2052
1706230m27,Оқ олтин,Бухоро,1706,Қоракўл т.,1706230,555,1810
1706230m28,Осиё,Бухоро,1706,Қоракўл т.,1706230,505,2225
1706230m29,Пайкенд,Бухоро,1706,Қоракўл т.,1706230,625,3068
1706230m30,Пахтакор,Бухоро,1706,Қоракўл т.,1706230,654,2015
1706230m31,Полвонлар,Бухоро,1706,Қоракўл т.,1706230,516,2625
1706230m32,Регихайдар,Бухоро,1706,Қоракўл т.,1706230,810,3960
1706230m33,Сайёд,Бухоро,1706,Қоракўл т.,1706230,967,3365
1706230m34,Солур,Бухоро,1706,Қоракўл т.,1706230,775,3650
1706230m35,Тайқир,Бухоро,1706,Қоракўл т.,1706230,653,3257
1706230m36,Ташаббус,Бухоро,1706,Қоракўл т.,1706230,648,2890
1706230m37,Тинчлик,Бухоро,1706,Қоракўл т.,1706230,763,3509
1706230m38,Тожикент,Бухоро,1706,Қоракўл т.,1706230,794,3424
1706230m39,Хўжакон,Бухоро,1706,Қоракўл т.,1706230,657,3397
1706230m40,Хўжалар,Бухоро,1706,Қоракўл т.,1706230,724,2839
1706230m41,Чандиробод,Бухоро,1706,Қоракўл т.,1706230,636,2450
1706230m42,Чекирчи,Бухоро,1706,Қоракўл т.,1706230,985,3653
1706230m43,Човли,Бухоро,1706,Қоракўл т.,1706230,812,3400
1706230m44,Шакарбек,Бухоро,1706,Қоракўл т.,1706230,662,2912
1706230m45,Шўрробод,Бухоро,1706,Қоракўл т.,1706230,571,2709
1706230m46,Эски калъа,Бухоро,1706,Қоракўл т.,1706230,786,3200
1706230m47,Янги калъа,Бухоро,1706,Қоракўл т.,1706230,492,2050
1706230m48,Янгибозор,Бухоро,1706,Қоракўл т.,1706230,1018,4387
1706230m49,Янгизамон,Бухоро,1706,Қоракўл т.,1706230,750,3150
1706230m50,Янгитурмуш,Бухоро,1706,Қоракўл т.,1706230,745,3693
1706204m1,Арабхона,Бухоро,1706,Олот т.,1706204,501,2063
1706204m2,Асажам,Бухоро,1706,Олот т.,1706204,602,2828
1706204m3,Баёт,Бухоро,1706,Олот т.,1706204,669,2010
1706204m4,Баландмачит,Бухоро,1706,Олот т.,1706204,414,1750
1706204m5,Бунёдкор,Бухоро,1706,Олот т.,1706204,372,1523
1706204m6,Буржоқ,Бухоро,1706,Олот т.,1706204,402,1911
1706204m7,Бўрибек Чандир,Бухоро,1706,Олот т.,1706204,645,3155
1706204m8,Бўстон,Бухоро,1706,Олот т.,1706204,501,2350
1706204m9,Ғанчи Чандир,Бухоро,1706,Олот т.,1706204,768,3234
1706204m10,Давлатбой,Бухоро,1706,Олот т.,1706204,465,2189
1706204m11,Денов,Бухоро,1706,Олот т.,1706204,503,2502
1706204m12,Дилкор,Бухоро,1706,Олот т.,1706204,599,2640
1706204m13,Ёш ботир,Бухоро,1706,Олот т.,1706204,690,2580
1706204m14,Жайҳунобод,Бухоро,1706,Олот т.,1706204,601,2651
1706204m15,Каттабаёт,Бухоро,1706,Олот т.,1706204,528,2268
1706204m16,Кесакли,Бухоро,1706,Олот т.,1706204,590,2799
1706204m17,Кўл Човдир,Бухоро,1706,Олот т.,1706204,601,2820
1706204m18,Қирлишон,Бухоро,1706,Олот т.,1706204,134,668
1706204m19,Қиртай,Бухоро,1706,Олот т.,1706204,525,2593
1706204m20,Қумкашон,Бухоро,1706,Олот т.,1706204,853,2805
1706204m21,Маърифат,Бухоро,1706,Олот т.,1706204,430,2053
1706204m22,Мухтор,Бухоро,1706,Олот т.,1706204,556,2594
1706204m23,Наврўз,Бухоро,1706,Олот т.,1706204,506,2026
1706204m24,Нуробод,Бухоро,1706,Олот т.,1706204,570,2800
1706204m25,Оқ-олтин,Бухоро,1706,Олот т.,1706204,505,2204
1706204m26,Опшоқ,Бухоро,1706,Олот т.,1706204,587,2601
1706204m27,Пичоқчи,Бухоро,1706,Олот т.,1706204,592,2746
1706204m28,Сойинқаровул,Бухоро,1706,Олот т.,1706204,512,2675
1706204m29,Солоқаровул,Бухоро,1706,Олот т.,1706204,755,3425
1706204m30,Ўзбекистон,Бухоро,1706,Олот т.,1706204,648,2410
1706204m31,Усмоншайх,Бухоро,1706,Олот т.,1706204,1003,4296
1706204m32,Халифа,Бухоро,1706,Олот т.,1706204,820,4077
1706204m33,Халқобод,Бухоро,1706,Олот т.,1706204,407,1520
1706204m34,Хидрейли,Бухоро,1706,Олот т.,1706204,507,2280
1706204m35,Хосабўйи,Бухоро,1706,Олот т.,1706204,502,2381
1706204m36,Човдур,Бухоро,1706,Олот т.,1706204,691,2850
1706204m37,Шайхлар,Бухоро,1706,Олот т.,1706204,660,3120
1706204m38,Эски Олот,Бухоро,1706,Олот т.,1706204,550,1995
1706240m1,Бобоҳожи,Бухоро,1706,Пешку т.,1706240,890,4760
1706240m2,Боғимусо,Бухоро,1706,Пешку т.,1706240,1012,3950
1706240m3,Валфажир,Бухоро,1706,Пешку т.,1706240,592,3150
1706240m4,Варахшо,Бухоро,1706,Пешку т.,1706240,475,2068
1706240m5,Гулистон,Бухоро,1706,Пешку т.,1706240,605,2760
1706240m6,Дейча,Бухоро,1706,Пешку т.,1706240,527,2120
1706240m7,Дўстлик,Бухоро,1706,Пешку т.,1706240,622,2150
1706240m8,Жонгельди,Бухоро,1706,Пешку т.,1706240,141,725
1706240m9,Зандани,Бухоро,1706,Пешку т.,1706240,1541,2980
1706240m10,Ибн Сино,Бухоро,1706,Пешку т.,1706240,1210,2750
1706240m11,Камолот,Бухоро,1706,Пешку т.,1706240,297,1440
1706240m12,Куёвхўжа,Бухоро,1706,Пешку т.,1706240,632,3125
1706240m13,Қалъа,Бухоро,1706,Пешку т.,1706240,512,2450
1706240m14,Қарақалпоқ,Бухоро,1706,Пешку т.,1706240,780,3398
1706240m15,Қучоқ,Бухоро,1706,Пешку т.,1706240,705,3655
1706240m16,Малишояк,Бухоро,1706,Пешку т.,1706240,678,3090
1706240m17,Махалаимиришкор,Бухоро,1706,Пешку т.,1706240,535,3016
1706240m18,Мустақиллик,Бухоро,1706,Пешку т.,1706240,739,2550
1706240m19,Навбаҳор,Бухоро,1706,Пешку т.,1706240,581,2055
1706240m20,Навгохон,Бухоро,1706,Пешку т.,1706240,522,2590
1706240m21,Навоий,Бухоро,1706,Пешку т.,1706240,951,2492
1706240m22,Обидхўжа,Бухоро,1706,Пешку т.,1706240,605,2790
1706240m23,Пешкў,Бухоро,1706,Пешку т.,1706240,1425,2755
1706240m24,Садир,Бухоро,1706,Пешку т.,1706240,751,3925
1706240m25,Сусана,Бухоро,1706,Пешку т.,1706240,740,3259
1706240m26,Талисобун,Бухоро,1706,Пешку т.,1706240,475,2445
1706240m27,Туркистон,Бухоро,1706,Пешку т.,1706240,1261,3989
1706240m28,Ўғлон,Бухоро,1706,Пешку т.,1706240,470,1890
1706240m29,Ўзбек,Бухоро,1706,Пешку т.,1706240,606,2900
1706240m30,Хоркаш,Бухоро,1706,Пешку т.,1706240,625,3330
1706240m31,Хўлбор,Бухоро,1706,Пешку т.,1706240,510,2285
1706240m32,Хуррам,Бухоро,1706,Пешку т.,1706240,705,3801
1706240m33,Чибоғони,Бухоро,1706,Пешку т.,1706240,796,3920
1706240m34,Чиғирчи,Бухоро,1706,Пешку т.,1706240,562,3117
1706240m35,Шавгон,Бухоро,1706,Пешку т.,1706240,496,2740
1706240m36,Янгибозор,Бухоро,1706,Пешку т.,1706240,611,2520
1706240m37,Янгиобод,Бухоро,1706,Пешку т.,1706240,653,2830
1706242m1,А.Навоий,Бухоро,1706,Ромитан т.,1706242,630,2668
1706242m2,Азизон,Бухоро,1706,Ромитан т.,1706242,545,2281
1706242m3,Аттарон,Бухоро,1706,Ромитан т.,1706242,690,3142
1706242m4,Афросиёб,Бухоро,1706,Ромитан т.,1706242,900,2247
1706242m5,Байналминал,Бухоро,1706,Ромитан т.,1706242,730,2706
1706242m6,Бахтиёрчи,Бухоро,1706,Ромитан т.,1706242,635,3073
1706242m7,Бобур,Бухоро,1706,Ромитан т.,1706242,925,3042
1706242m8,Боғисайдон,Бухоро,1706,Ромитан т.,1706242,660,3562
1706242m9,Богитуркон,Бухоро,1706,Ромитан т.,1706242,930,2912
1706242m10,Боғча,Бухоро,1706,Ромитан т.,1706242,980,3523
1706242m11,Ғазберон,Бухоро,1706,Ромитан т.,1706242,676,2974
1706242m12,Газли,Бухоро,1706,Ромитан т.,1706242,953,2944
1706242m13,Гулистон,Бухоро,1706,Ромитан т.,1706242,365,1822
1706242m14,Деча,Бухоро,1706,Ромитан т.,1706242,580,2818
1706242m15,Зарафшон,Бухоро,1706,Ромитан т.,1706242,563,2950
1706242m16,Ибн Сино,Бухоро,1706,Ромитан т.,1706242,750,2803
1706242m17,Истиклол,Бухоро,1706,Ромитан т.,1706242,454,2480
1706242m18,Ифтихор,Бухоро,1706,Ромитан т.,1706242,560,2522
1706242m19,Қалайчорбоғ,Бухоро,1706,Ромитан т.,1706242,1255,3850
1706242m20,Қаҳрамон,Бухоро,1706,Ромитан т.,1706242,733,3654
1706242m21,Қизил Равот,Бухоро,1706,Ромитан т.,1706242,104,523
1706242m22,Қоқиштувон,Бухоро,1706,Ромитан т.,1706242,1315,3801
1706242m23,Қумработ,Бухоро,1706,Ромитан т.,1706242,1019,4481
1706242m24,Қўрғон,Бухоро,1706,Ромитан т.,1706242,327,2010
1706242m25,Марзия,Бухоро,1706,Ромитан т.,1706242,615,2667
1706242m26,Миришкор,Бухоро,1706,Ромитан т.,1706242,720,3388
1706242m27,Муғонча,Бухоро,1706,Ромитан т.,1706242,992,3715
1706242m28,Навбаҳор,Бухоро,1706,Ромитан т.,1706242,603,2796
1706242m29,Пойжўй,Бухоро,1706,Ромитан т.,1706242,779,10800
1706242m30,Ромитан,Бухоро,1706,Ромитан т.,1706242,519,2539
1706242m31,Самосий,Бухоро,1706,Ромитан т.,1706242,706,3022
1706242m32,Тарнаут,Бухоро,1706,Ромитан т.,1706242,1042,3866
1706242m33,Тошработ,Бухоро,1706,Ромитан т.,1706242,821,4804
1706242m34,Ўба,Бухоро,1706,Ромитан т.,1706242,609,3377
1706242m35,Ўзбекистон,Бухоро,1706,Ромитан т.,1706242,537,2610
1706242m36,Урганжиён,Бухоро,1706,Ромитан т.,1706242,618,2956
1706242m37,Ўтабек,Бухоро,1706,Ромитан т.,1706242,604,3018
1706242m38,Хоса,Бухоро,1706,Ромитан т.,1706242,674,3312
1706242m39,Хўжауббон,Бухоро,1706,Ромитан т.,1706242,606,2886
1706242m40,Ҳазортут,Бухоро,1706,Ромитан т.,1706242,750,10800
1706242m41,Ҳофизработ,Бухоро,1706,Ромитан т.,1706242,418,2240
1706242m42,Чандир,Бухоро,1706,Ромитан т.,1706242,574,2903
1706242m43,Челонғу,Бухоро,1706,Ромитан т.,1706242,450,2184
1706242m44,Шўробод,Бухоро,1706,Ромитан т.,1706242,680,2864
1706242m45,Шўрча,Бухоро,1706,Ромитан т.,1706242,780,3095
1706258m1,Алишер Навоий,Бухоро,1706,Шофиркон т.,1706258,1170,3822
1706258m2,Арабхона,Бухоро,1706,Шофиркон т.,1706258,551,2583
1706258m3,Бобоато,Бухоро,1706,Шофиркон т.,1706258,626,2228
1706258m4,Бобоҳайдар,Бухоро,1706,Шофиркон т.,1706258,702,2495
1706258m5,Бобур,Бухоро,1706,Шофиркон т.,1706258,1008,2654
1706258m6,Боғиафзал,Бухоро,1706,Шофиркон т.,1706258,1057,2887
1706258m7,Гулистон,Бухоро,1706,Шофиркон т.,1706258,878,2716
1706258m8,Ғуломте,Бухоро,1706,Шофиркон т.,1706258,515,1967
1706258m9,Денов,Бухоро,1706,Шофиркон т.,1706258,1052,4512
1706258m10,Доригар,Бухоро,1706,Шофиркон т.,1706258,530,1542
1706258m11,Дўрман,Бухоро,1706,Шофиркон т.,1706258,722,2064
1706258m12,Жилвон,Бухоро,1706,Шофиркон т.,1706258,645,2050
1706258m13,Жўйнав,Бухоро,1706,Шофиркон т.,1706258,1205,3096
1706258m14,Жуйрабод,Бухоро,1706,Шофиркон т.,1706258,1159,2269
1706258m15,Жўшўра,Бухоро,1706,Шофиркон т.,1706258,646,2208
1706258m16,Зарчабек,Бухоро,1706,Шофиркон т.,1706258,788,2433
1706258m17,Искогаре,Бухоро,1706,Шофиркон т.,1706258,1033,1168
1706258m18,Калон,Бухоро,1706,Шофиркон т.,1706258,525,2077
1706258m19,Котиён,Бухоро,1706,Шофиркон т.,1706258,538,2268
1706258m20,Кўришкент,Бухоро,1706,Шофиркон т.,1706258,728,2216
1706258m21,Қайрағоч,Бухоро,1706,Шофиркон т.,1706258,1055,2302
1706258m22,Қалмақон,Бухоро,1706,Шофиркон т.,1706258,495,1118
1706258m23,Қуйи Чуқурак,Бухоро,1706,Шофиркон т.,1706258,719,2064
1706258m24,Қўрғони Вардонзе,Бухоро,1706,Шофиркон т.,1706258,576,1885
1706258m25,М.Чандир,Бухоро,1706,Шофиркон т.,1706258,770,2828
1706258m26,Маҳаллақози,Бухоро,1706,Шофиркон т.,1706258,620,1847
1706258m27,Мингчинор,Бухоро,1706,Шофиркон т.,1706258,343,777
1706258m28,Мирзоқул,Бухоро,1706,Шофиркон т.,1706258,851,2683
1706258m29,Навбаҳор,Бухоро,1706,Шофиркон т.,1706258,513,2144
1706258m30,Неккиши,Бухоро,1706,Шофиркон т.,1706258,508,2161
1706258m31,Нурафшон,Бухоро,1706,Шофиркон т.,1706258,696,3163
1706258m32,Паттахон,Бухоро,1706,Шофиркон т.,1706258,1011,2418
1706258m33,Пахтаобод,Бухоро,1706,Шофиркон т.,1706258,421,1715
1706258m34,Пашмон,Бухоро,1706,Шофиркон т.,1706258,936,1790
1706258m35,Саврак,Бухоро,1706,Шофиркон т.,1706258,770,2515
1706258m36,Султонобод,Бухоро,1706,Шофиркон т.,1706258,801,1759
1706258m37,Талисафед,Бухоро,1706,Шофиркон т.,1706258,898,2676
1706258m38,Талсангобод,Бухоро,1706,Шофиркон т.,1706258,405,1481
1706258m39,Тезгузар,Бухоро,1706,Шофиркон т.,1706258,1014,3378
1706258m40,Темирчи,Бухоро,1706,Шофиркон т.,1706258,587,2216
1706258m41,Тинчлик,Бухоро,1706,Шофиркон т.,1706258,487,2662
1706258m42,Хожа Ориф,Бухоро,1706,Шофиркон т.,1706258,757,2287
1706258m43,Хорин,Бухоро,1706,Шофиркон т.,1706258,635,2599
1706258m44,Хоркаш,Бухоро,1706,Шофиркон т.,1706258,310,1191
1706258m45,Читкарон,Бухоро,1706,Шофиркон т.,1706258,503,1446
1706258m46,Чуқурак,Бухоро,1706,Шофиркон т.,1706258,492,1438
1706258m47,Шароф Рашидов,Бухоро,1706,Шофиркон т.,1706258,859,2158
1706258m48,Шибирғон,Бухоро,1706,Шофиркон т.,1706258,659,1966
1706258m49,Шодлик,Бухоро,1706,Шофиркон т.,1706258,1141,2994
1706258m50,Янгиқишлок,Бухоро,1706,Шофиркон т.,1706258,651,1827
1708201m1,3.Бобур,Жиззах,1708,Арнасой т.,1708201,511,3599
1708201m2,Бахтли,Жиззах,1708,Арнасой т.,1708201,233,2064
1708201m3,Бўстон,Жиззах,1708,Арнасой т.,1708201,689,5017
1708201m4,Ғ.Ғулом,Жиззах,1708,Арнасой т.,1708201,959,5084
1708201m5,Ғолиблар,Жиззах,1708,Арнасой т.,1708201,797,3594
1708201m6,Гулбахор,Жиззах,1708,Арнасой т.,1708201,408,1700
1708201m7,Дўстлик,Жиззах,1708,Арнасой т.,1708201,491,3045
1708201m8,Зарафшон,Жиззах,1708,Арнасой т.,1708201,519,1900
1708201m9,О.Водий,Жиззах,1708,Арнасой т.,1708201,569,5195
1708201m10,Тинчлик,Жиззах,1708,Арнасой т.,1708201,358,3288
1708201m11,Чинобод,Жиззах,1708,Арнасой т.,1708201,222,600
1708201m12,Чўлкувар,Жиззах,1708,Арнасой т.,1708201,626,1850
1708201m13,Янгибўстон,Жиззах,1708,Арнасой т.,1708201,761,4446
1708204m1,Барлос,Жиззах,1708,Бахмал т.,1708204,1324,4156
1708204m2,Бахмал,Жиззах,1708,Бахмал т.,1708204,1222,6100
1708204m3,Боғишамол,Жиззах,1708,Бахмал т.,1708204,1031,3074
1708204m4,Бунёдкор,Жиззах,1708,Бахмал т.,1708204,760,1750
1708204m5,Ватанпарвар,Жиззах,1708,Бахмал т.,1708204,205,283
1708204m6,Ғаллакон,Жиззах,1708,Бахмал т.,1708204,406,750
1708204m7,Гулбулоқ,Жиззах,1708,Бахмал т.,1708204,1245,2000
1708204m8,Давлат,Жиззах,1708,Бахмал т.,1708204,789,2640
1708204m9,Дўстлик,Жиззах,1708,Бахмал т.,1708204,1112,4387
1708204m10,Истиқлол,Жиззах,1708,Бахмал т.,1708204,675,1400
1708204m11,Қутлуғобод,Жиззах,1708,Бахмал т.,1708204,1134,2600
1708204m12,Маданият,Жиззах,1708,Бахмал т.,1708204,534,1538
1708204m13,Муғол,Жиззах,1708,Бахмал т.,1708204,1370,4200
1708204m14,Музбел,Жиззах,1708,Бахмал т.,1708204,441,300
1708204m15,Музбулоқ,Жиззах,1708,Бахмал т.,1708204,790,2771
1708204m16,Мустақиллик,Жиззах,1708,Бахмал т.,1708204,887,4200
1708204m17,Навбахор,Жиззах,1708,Бахмал т.,1708204,876,2922
1708204m18,Новқа,Жиззах,1708,Бахмал т.,1708204,1580,4161
1708204m19,Нурафшон,Жиззах,1708,Бахмал т.,1708204,820,2000
1708204m20,Нуробод,Жиззах,1708,Бахмал т.,1708204,645,1300
1708204m21,Нушкент,Жиззах,1708,Бахмал т.,1708204,604,1550
1708204m22,Ойқор,Жиззах,1708,Бахмал т.,1708204,1337,2540
1708204m23,Оқтош,Жиззах,1708,Бахмал т.,1708204,586,2153
1708204m24,Сангзор,Жиззах,1708,Бахмал т.,1708204,879,2926
1708204m25,Сарой,Жиззах,1708,Бахмал т.,1708204,495,1550
1708204m26,Темирқадам,Жиззах,1708,Бахмал т.,1708204,611,1435
1708204m27,Тонготар,Жиззах,1708,Бахмал т.,1708204,1221,3500
1708204m28,Узунбулоқ,Жиззах,1708,Бахмал т.,1708204,720,2520
1708204m29,Ўрмончи,Жиззах,1708,Бахмал т.,1708204,1046,1450
1708204m30,Ўсмат,Жиззах,1708,Бахмал т.,1708204,753,4644
1708204m31,Файзобод,Жиззах,1708,Бахмал т.,1708204,874,1750
1708204m32,Фидокор,Жиззах,1708,Бахмал т.,1708204,1062,5000
1708204m33,Шодлик,Жиззах,1708,Бахмал т.,1708204,670,1754
1708204m34,Янгибоғ,Жиззах,1708,Бахмал т.,1708204,890,2500
1708209m1,Аламли,Жиззах,1708,Ғаллаорол т.,1708209,550,3499
1708209m2,Бахт,Жиззах,1708,Ғаллаорол т.,1708209,1125,4581
1708209m3,Булоқбоши,Жиззах,1708,Ғаллаорол т.,1708209,742,4354
1708209m4,Ғофур Ғулом,Жиззах,1708,Ғаллаорол т.,1708209,1037,3241
1708209m5,Ғўбдин,Жиззах,1708,Ғаллаорол т.,1708209,869,5394
1708209m6,Гулистон,Жиззах,1708,Ғаллаорол т.,1708209,1176,5800
1708209m7,Гулчамбар,Жиззах,1708,Ғаллаорол т.,1708209,1087,5365
1708209m8,Дўстлик,Жиззах,1708,Ғаллаорол т.,1708209,902,4328
1708209m9,Жийдали,Жиззах,1708,Ғаллаорол т.,1708209,1375,3685
1708209m10,Коризқудуқ,Жиззах,1708,Ғаллаорол т.,1708209,1026,3516
1708209m11,Кўкбулоқ,Жиззах,1708,Ғаллаорол т.,1708209,1189,3500
1708209m12,Кўкгумбаз,Жиззах,1708,Ғаллаорол т.,1708209,1330,6793
1708209m13,Қангли,Жиззах,1708,Ғаллаорол т.,1708209,612,4113
1708209m14,Қашқабулоқ,Жиззах,1708,Ғаллаорол т.,1708209,1302,4000
1708209m15,Қипчоқсув,Жиззах,1708,Ғаллаорол т.,1708209,925,6999
1708209m16,Қўйтош,Жиззах,1708,Ғаллаорол т.,1708209,1175,6670
1708209m17,Лалмикор,Жиззах,1708,Ғаллаорол т.,1708209,1068,5928
1708209m18,Маданият,Жиззах,1708,Ғаллаорол т.,1708209,1170,6337
1708209m19,Маржонбулоқ,Жиззах,1708,Ғаллаорол т.,1708209,1021,4811
1708209m20,Мирзабулоқ,Жиззах,1708,Ғаллаорол т.,1708209,1072,5211
1708209m21,Молтоб,Жиззах,1708,Ғаллаорол т.,1708209,1060,6355
1708209m22,Мулкуш,Жиззах,1708,Ғаллаорол т.,1708209,593,4186
1708209m23,Нахроч,Жиззах,1708,Ғаллаорол т.,1708209,563,2160
1708209m24,Нурафшон,Жиззах,1708,Ғаллаорол т.,1708209,1061,5539
1708209m25,Оқтом,Жиззах,1708,Ғаллаорол т.,1708209,1046,2800
1708209m26,Оқтош,Жиззах,1708,Ғаллаорол т.,1708209,526,2972
1708209m27,Олимлар,Жиззах,1708,Ғаллаорол т.,1708209,1014,5101
1708209m28,Саврук,Жиззах,1708,Ғаллаорол т.,1708209,509,1100
1708209m29,Самарқанд,Жиззах,1708,Ғаллаорол т.,1708209,732,4205
1708209m30,Сарбозор,Жиззах,1708,Ғаллаорол т.,1708209,1033,5311
1708209m31,Тозауруғ,Жиззах,1708,Ғаллаорол т.,1708209,664,4238
1708209m32,Ўзбекистон,Жиззах,1708,Ғаллаорол т.,1708209,1108,6015
1708209m33,Узунбулоқ,Жиззах,1708,Ғаллаорол т.,1708209,1054,4155
1708209m34,Хонимқўрғон,Жиззах,1708,Ғаллаорол т.,1708209,546,2856
1708209m35,Яшнаобод,Жиззах,1708,Ғаллаорол т.,1708209,1021,2500
1708215m1,Алишер Навоий,Жиззах,1708,Дўстлик т.,1708215,860,5158
1708215m2,Боғзор,Жиззах,1708,Дўстлик т.,1708215,638,4328
1708215m3,Бунёдкор,Жиззах,1708,Дўстлик т.,1708215,660,4729
1708215m4,Ғофур Ғулом,Жиззах,1708,Дўстлик т.,1708215,1123,5552
1708215m5,Қаҳрамон,Жиззах,1708,Дўстлик т.,1708215,1138,7895
1708215m6,Манас,Жиззах,1708,Дўстлик т.,1708215,1121,8024
1708215m7,Мевазор,Жиззах,1708,Дўстлик т.,1708215,750,5139
1708215m8,Наврўз,Жиззах,1708,Дўстлик т.,1708215,1145,8525
1708215m9,Олтин водий,Жиззах,1708,Дўстлик т.,1708215,763,5174
1708215m10,Саноатчилар,Жиззах,1708,Дўстлик т.,1708215,673,4139
1708215m11,Саритепа,Жиззах,1708,Дўстлик т.,1708215,773,3300
1708215m12,Чинобод,Жиззах,1708,Дўстлик т.,1708215,1066,2980
1708401m1,Алишер Навоий,Жиззах,1708,Жиззах ш.,1708401,1115,4607
1708401m2,Амир Темур,Жиззах,1708,Жиззах ш.,1708401,1550,6623
1708401m3,Бобур,Жиззах,1708,Жиззах ш.,1708401,1245,5680
1708401m4,Боғишамол,Жиззах,1708,Жиззах ш.,1708401,406,750
1708401m5,Бунёдкор,Жиззах,1708,Жиззах ш.,1708401,1378,5700
1708401m6,Дўстлик,Жиззах,1708,Жиззах ш.,1708401,970,3010
1708401m7,Ёшлик,Жиззах,1708,Жиззах ш.,1708401,1076,3100
1708401m8,Жиззахлик,Жиззах,1708,Жиззах ш.,1708401,905,3441
1708401m9,Заргарлик,Жиззах,1708,Жиззах ш.,1708401,2306,3800
1708401m10,Зилол,Жиззах,1708,Жиззах ш.,1708401,2298,13011
1708401m11,Иттифоқ,Жиззах,1708,Жиззах ш.,1708401,2670,11550
1708401m12,Кимёгар,Жиззах,1708,Жиззах ш.,1708401,1778,4326
1708401m13,Қалия,Жиззах,1708,Жиззах ш.,1708401,1157,9423
1708401m14,Қассоблик,Жиззах,1708,Жиззах ш.,1708401,697,3266
1708401m15,Маданият,Жиззах,1708,Жиззах ш.,1708401,1310,3100
1708401m16,Мирзо Улуғбек,Жиззах,1708,Жиззах ш.,1708401,1383,4010
1708401m17,Наврўз,Жиззах,1708,Жиззах ш.,1708401,688,2800
1708401m18,Нурлиобод,Жиззах,1708,Жиззах ш.,1708401,266,1515
1708401m19,Обод,Жиззах,1708,Жиззах ш.,1708401,1610,3800
1708401m20,Оққўрғонлик,Жиззах,1708,Жиззах ш.,1708401,695,5309
1708401m21,Олмазор,Жиззах,1708,Жиззах ш.,1708401,3302,8100
1708401m22,Раваллиқ,Жиззах,1708,Жиззах ш.,1708401,278,2064
1708401m23,Сайилжойи,Жиззах,1708,Жиззах ш.,1708401,1450,3510
1708401m24,Сайхон,Жиззах,1708,Жиззах ш.,1708401,630,3500
